trip_headsign	direction_id	trip_id
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011016
UNIVERSITY DISTRICT	0	18011017
LOYAL HEIGHTS	0	18011018
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011019
LOYAL HEIGHTS	0	18011020
COWEN PARK VIA 23RD AVE	0	18011021
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011022
LOYAL HEIGHTS	0	18011023
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011024
LOYAL HEIGHTS	0	18011025
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011026
LOYAL HEIGHTS	0	18011027
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011028
LOYAL HEIGHTS	0	18011029
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011030
LOYAL HEIGHTS	0	18011031
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011032
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011033
LOYAL HEIGHTS	0	18011034
LOYAL HEIGHTS	0	18011035
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011036
LOYAL HEIGHTS	0	18011037
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011038
LOYAL HEIGHTS	0	18011039
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011040
LOYAL HEIGHTS	0	18011041
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011042
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011043
LOYAL HEIGHTS	0	18011044
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011045
LOYAL HEIGHTS	0	18011046
LOYAL HEIGHTS	0	18011047
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011048
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011049
LOYAL HEIGHTS	0	18011050
LOYAL HEIGHTS	0	18011051
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011052
LOYAL HEIGHTS	0	18011053
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011054
LOYAL HEIGHTS	0	18011055
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011056
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011057
LOYAL HEIGHTS	0	18011058
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011059
LOYAL HEIGHTS	0	18011060
LOYAL HEIGHTS	0	18011061
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011062
LOYAL HEIGHTS	0	18011063
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011064
LOYAL HEIGHTS	0	18011065
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011066
LOYAL HEIGHTS	0	18011067
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011068
LOYAL HEIGHTS	0	18011069
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011070
LOYAL HEIGHTS	0	18011071
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011072
LOYAL HEIGHTS	0	18011073
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011075
LOYAL HEIGHTS	0	18011076
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011077
LOYAL HEIGHTS	0	18011078
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011079
LOYAL HEIGHTS	0	18011080
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011081
LOYAL HEIGHTS	0	18011082
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011083
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011084
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011085
LOYAL HEIGHTS	0	18011086
LOYAL HEIGHTS	0	18011087
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011088
LOYAL HEIGHTS	0	18011089
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011090
LOYAL HEIGHTS	0	18011091
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011092
LOYAL HEIGHTS	0	18011093
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011094
LOYAL HEIGHTS	0	18011095
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011096
LOYAL HEIGHTS	0	18011097
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011098
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011099
LOYAL HEIGHTS	0	18011100
LOYAL HEIGHTS	0	18011101
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011102
LOYAL HEIGHTS	0	18011103
LOYAL HEIGHTS	0	18011104
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011105
LOYAL HEIGHTS	0	18011106
LOYAL HEIGHTS	0	18011107
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011108
LOYAL HEIGHTS	0	18011109
LOYAL HEIGHTS	0	18011110
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011111
LOYAL HEIGHTS	0	18011112
LOYAL HEIGHTS	0	18011113
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011114
LOYAL HEIGHTS	0	18011115
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011116
LOYAL HEIGHTS	0	18011117
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011118
LOYAL HEIGHTS	0	18011119
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011120
LOYAL HEIGHTS	0	18011121
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011122
LOYAL HEIGHTS	0	18011123
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011124
LOYAL HEIGHTS	0	18011125
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011126
LOYAL HEIGHTS	0	18011127
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011128
LOYAL HEIGHTS	0	18011129
LOYAL HEIGHTS	0	18011130
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011131
LOYAL HEIGHTS - Express	0	18011132
LOYAL HEIGHTS - Express	0	18011133
LOYAL HEIGHTS - Express	0	18011134
BURIEN TC VIA GEORGETOWN	0	18011141
BURIEN TC VIA GEORGETOWN	0	18011143
BURIEN TC VIA GEORGETOWN	0	18011147
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011155
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011157
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011159
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011161
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011162
DOWNTOWN SEATTLE	1	18011163
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011164
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011166
DOWNTOWN SEATTLE	1	18011167
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011168
DOWNTOWN SEATTLE	1	18011169
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011170
DOWNTOWN SEATTLE	1	18011171
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011172
DOWNTOWN SEATTLE	1	18011173
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011174
DOWNTOWN SEATTLE	1	18011175
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011176
DOWNTOWN SEATTLE	1	18011181
DOWNTOWN SEATTLE	1	18011183
DOWNTOWN SEATTLE	1	18011193
DOWNTOWN SEATTLE	1	18011196
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011197
DOWNTOWN SEATTLE	1	18011198
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011199
DOWNTOWN SEATTLE	1	18011200
DOWNTOWN SEATTLE	1	18011201
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011202
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011203
DOWNTOWN SEATTLE	1	18011204
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011205
DOWNTOWN SEATTLE	1	18011206
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011207
DOWNTOWN SEATTLE	1	18011208
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18011209
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011214
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011215
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011216
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011217
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011218
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011219
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011220
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011221
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011222
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011223
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011224
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011225
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18011226
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18011227
W MAGNOLIA VIA SEATTLE CENTER	0	18011228
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18011229
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18011230
E MAGNOLIA VIA SEATTLE CENTER	0	18011231
E MAGNOLIA VIA SEATTLE CENTER	0	18011232
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011234
UNIVERSITY DISTRICT	1	18011235
ALASKA JUNCTION VIA ALKI	0	18011236
ALASKA JUNCTION VIA ALKI	0	18011237
ALASKA JUNCTION VIA ALKI	0	18011238
ALASKA JUNCTION VIA ALKI	0	18011239
ALASKA JUNCTION VIA ALKI	0	18011240
ALASKA JUNCTION VIA ALKI	0	18011241
ALASKA JUNCTION VIA ALKI	0	18011242
ALASKA JUNCTION VIA ALKI	0	18011243
ALASKA JUNCTION VIA ALKI	1	18011244
ALASKA JUNCTION VIA ALKI	1	18011245
ALASKA JUNCTION VIA ALKI	1	18011246
ALASKA JUNCTION VIA ALKI	1	18011247
ALASKA JUNCTION VIA ALKI	1	18011248
ALASKA JUNCTION VIA ALKI	1	18011249
ALASKA JUNCTION VIA ALKI	1	18011250
ALASKA JUNCTION VIA ALKI	1	18011251
SHILSHOLE	0	18011252
SHILSHOLE	0	18011253
BALLARD VIA SHUTTLE	1	18011254
BALLARD VIA SHUTTLE	1	18011255
BALLARD VIA SHUTTLE	1	18011256
UNIVERSITY DISTRICT	1	18011257
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011258
UNIVERSITY DISTRICT	1	18011259
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011260
UNIVERSITY DISTRICT	1	18011261
UNIVERSITY DISTRICT	1	18011262
UNIVERSITY DISTRICT	1	18011263
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011264
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011265
MOUNT BAKER TRANSIT CENTER VIA 23RD AVE	0	18011266
UNIVERSITY DISTRICT	1	18011267
UNIVERSITY DISTRICT	1	18011268
LOYAL HEIGHTS	0	18011269
LOYAL HEIGHTS	0	18011270
SHILSHOLE	0	18011271
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011272
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011273
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011274
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011275
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011276
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011290
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011291
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011292
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011293
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011294
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011295
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011296
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011297
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011298
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011299
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011300
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011301
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011302
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011303
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011304
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011305
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011306
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011307
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011308
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011309
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011310
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011311
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011312
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011313
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011314
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011315
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011316
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011317
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011318
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011319
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011320
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011321
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011322
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011323
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011324
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011325
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011326
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011327
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011328
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011329
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011330
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011331
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011332
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011333
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011334
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011335
DOWNTOWN SEATTLE VIA WHITE CENTER	1	18011336
BURIEN TC VIA WHITE CENTER	0	18011337
BURIEN TC VIA WHITE CENTER	0	18011338
BURIEN TC VIA WHITE CENTER	0	18011339
BURIEN TC VIA WHITE CENTER	0	18011340
BURIEN TC VIA WHITE CENTER	0	18011341
BURIEN TC VIA WHITE CENTER	0	18011342
BURIEN TC VIA WHITE CENTER	0	18011343
BURIEN TC VIA WHITE CENTER	0	18011344
BURIEN TC VIA WHITE CENTER	0	18011345
BURIEN TC VIA WHITE CENTER	0	18011346
BURIEN TC VIA WHITE CENTER	0	18011347
BURIEN TC VIA WHITE CENTER	0	18011348
BURIEN TC VIA WHITE CENTER	0	18011349
BURIEN TC VIA WHITE CENTER	0	18011350
BURIEN TC VIA WHITE CENTER	0	18011351
BURIEN TC VIA WHITE CENTER	0	18011352
BURIEN TC VIA WHITE CENTER	0	18011353
BURIEN TC VIA WHITE CENTER	0	18011354
BURIEN TC VIA WHITE CENTER	0	18011355
BURIEN TC VIA WHITE CENTER	0	18011356
BURIEN TC VIA WHITE CENTER	0	18011357
BURIEN TC VIA WHITE CENTER	0	18011358
BURIEN TC VIA WHITE CENTER	0	18011359
BURIEN TC VIA WHITE CENTER	0	18011360
BURIEN TC VIA WHITE CENTER	0	18011361
BURIEN TC VIA WHITE CENTER	0	18011362
BURIEN TC VIA WHITE CENTER	0	18011363
BURIEN TC VIA WHITE CENTER	0	18011364
BURIEN TC VIA WHITE CENTER	0	18011365
BURIEN TC VIA WHITE CENTER	0	18011367
BURIEN TC VIA WHITE CENTER	0	18011368
BURIEN TC VIA WHITE CENTER	0	18011369
BURIEN TC VIA WHITE CENTER	0	18011370
BURIEN TC VIA WHITE CENTER	0	18011382
BURIEN TC VIA WHITE CENTER	0	18011383
BURIEN TC VIA WHITE CENTER	0	18011388
BURIEN TC VIA WHITE CENTER	0	18011389
BURIEN TC VIA WHITE CENTER	0	18011394
BURIEN TC VIA WHITE CENTER	0	18011395
BURIEN TC VIA WHITE CENTER	0	18011396
BURIEN TC VIA WHITE CENTER	0	18011397
BURIEN TC VIA WHITE CENTER	0	18011400
BURIEN TC VIA WHITE CENTER	0	18011401
BURIEN TC VIA WHITE CENTER	0	18011402
BURIEN TC VIA WHITE CENTER	0	18011403
BURIEN TC VIA WHITE CENTER	0	18011404
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011405
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011406
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011407
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011408
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011409
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011410
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011411
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011412
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011413
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011414
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011415
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011416
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011417
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011418
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011419
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011420
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011421
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011422
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011423
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011424
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011425
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011426
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011427
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011428
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011429
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011430
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011431
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011432
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011433
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011434
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011435
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011436
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011437
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011438
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011439
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011440
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011441
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011442
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011443
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011444
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011445
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011446
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011447
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011448
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011449
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011450
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011451
DOWNTOWN SEATTLE VIA E MADISON ST	1	18011452
WHITE CENTER VIA S SEATTLE CC	0	18011453
WHITE CENTER VIA S SEATTLE CC	0	18011454
WHITE CENTER VIA S SEATTLE CC	0	18011455
WHITE CENTER VIA S SEATTLE CC	0	18011456
WHITE CENTER VIA S SEATTLE CC	0	18011457
WHITE CENTER VIA S SEATTLE CC	0	18011458
WHITE CENTER VIA S SEATTLE CC	0	18011459
WHITE CENTER VIA S SEATTLE CC	0	18011460
SHOREWOOD VIA S SEATTLE CC	0	18011461
WHITE CENTER VIA S SEATTLE CC	0	18011462
SHOREWOOD VIA S SEATTLE CC	0	18011463
SHOREWOOD VIA S SEATTLE CC	0	18011464
SHOREWOOD VIA S SEATTLE CC	0	18011465
SHOREWOOD VIA S SEATTLE CC	0	18011466
SHOREWOOD VIA S SEATTLE CC	0	18011467
SHOREWOOD VIA S SEATTLE CC	0	18011468
SHOREWOOD VIA S SEATTLE CC	0	18011469
SHOREWOOD VIA S SEATTLE CC	0	18011470
SHOREWOOD VIA S SEATTLE CC	0	18011471
SHOREWOOD VIA S SEATTLE CC	0	18011472
SHOREWOOD VIA S SEATTLE CC	0	18011473
SHOREWOOD VIA S SEATTLE CC	0	18011474
WHITE CENTER VIA S SEATTLE CC	0	18011475
WHITE CENTER VIA S SEATTLE CC	0	18011476
WHITE CENTER VIA S SEATTLE CC	0	18011477
WHITE CENTER VIA S SEATTLE CC	0	18011478
WHITE CENTER VIA S SEATTLE CC	0	18011479
WHITE CENTER VIA S SEATTLE CC	0	18011480
WHITE CENTER VIA S SEATTLE CC	0	18011481
WHITE CENTER VIA S SEATTLE CC	0	18011482
WHITE CENTER VIA S SEATTLE CC	0	18011483
WHITE CENTER VIA S SEATTLE CC	0	18011484
SHOREWOOD VIA S SEATTLE CC	0	18011485
SHOREWOOD VIA S SEATTLE CC	0	18011486
SHOREWOOD VIA S SEATTLE CC	0	18011487
SHOREWOOD VIA S SEATTLE CC	0	18011488
SHOREWOOD VIA S SEATTLE CC	0	18011489
SHOREWOOD VIA S SEATTLE CC	0	18011490
SHOREWOOD VIA S SEATTLE CC	0	18011491
SHOREWOOD VIA S SEATTLE CC	0	18011492
SHOREWOOD VIA S SEATTLE CC	0	18011493
SHOREWOOD VIA S SEATTLE CC	0	18011494
SHOREWOOD VIA S SEATTLE CC	0	18011495
SHOREWOOD VIA S SEATTLE CC	0	18011496
SHOREWOOD VIA S SEATTLE CC	0	18011497
SHOREWOOD VIA S SEATTLE CC	0	18011498
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011499
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011500
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011501
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011502
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011503
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011504
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011505
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011506
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011507
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011508
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011509
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011510
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011511
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011512
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011513
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011514
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011515
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011516
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011517
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011518
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011519
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011520
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011521
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011522
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011523
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011524
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011525
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011526
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011527
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011528
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011529
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011530
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011531
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011532
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011533
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011534
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011535
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011536
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011537
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011538
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011539
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011540
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011541
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011542
DOWNTOWN SEATTLE VIA S SEATTLE CC	1	18011543
MADISON PARK VIA E MADISON ST	0	18011544
MADISON PARK VIA E MADISON ST	0	18011545
MADISON PARK VIA E MADISON ST	0	18011546
MADISON PARK VIA E MADISON ST	0	18011547
MADISON PARK VIA E MADISON ST	0	18011548
MADISON PARK VIA E MADISON ST	0	18011549
MADISON PARK VIA E MADISON ST	0	18011550
MADISON PARK VIA E MADISON ST	0	18011551
MADISON PARK VIA E MADISON ST	0	18011552
MADISON PARK VIA E MADISON ST	0	18011553
MADISON PARK VIA E MADISON ST	0	18011554
MADISON PARK VIA E MADISON ST	0	18011555
MADISON PARK VIA E MADISON ST	0	18011556
MADISON PARK VIA E MADISON ST	0	18011557
MADISON PARK VIA E MADISON ST	0	18011558
MADISON PARK VIA E MADISON ST	0	18011559
MADISON PARK VIA E MADISON ST	0	18011560
MADISON PARK VIA E MADISON ST	0	18011561
MADISON PARK VIA E MADISON ST	0	18011562
MADISON PARK VIA E MADISON ST	0	18011563
MADISON PARK VIA E MADISON ST	0	18011564
MADISON PARK VIA E MADISON ST	0	18011565
MADISON PARK VIA E MADISON ST	0	18011566
MADISON PARK VIA E MADISON ST	0	18011567
MADISON PARK VIA E MADISON ST	0	18011568
MADISON PARK VIA E MADISON ST	0	18011569
MADISON PARK VIA E MADISON ST	0	18011570
MADISON PARK VIA E MADISON ST	0	18011571
MADISON PARK VIA E MADISON ST	0	18011572
MADISON PARK VIA E MADISON ST	0	18011573
MADISON PARK VIA E MADISON ST	0	18011574
MADISON PARK VIA E MADISON ST	0	18011575
MADISON PARK VIA E MADISON ST	0	18011576
MADISON PARK VIA E MADISON ST	0	18011577
MADISON PARK VIA E MADISON ST	0	18011578
MADISON PARK VIA E MADISON ST	0	18011579
MADISON PARK VIA E MADISON ST	0	18011580
MADISON PARK VIA E MADISON ST	0	18011581
MADISON PARK VIA E MADISON ST	0	18011582
MADISON PARK VIA E MADISON ST	0	18011583
MADISON PARK VIA E MADISON ST	0	18011584
MADISON PARK VIA E MADISON ST	0	18011585
MADISON PARK VIA E MADISON ST	0	18011586
MADISON PARK VIA E MADISON ST	0	18011587
MADISON PARK VIA E MADISON ST	0	18011588
MADISON PARK VIA E MADISON ST	0	18011589
MADISON PARK VIA E MADISON ST	0	18011590
MADISON PARK VIA E MADISON ST	0	18011591
